ticker,signal_date,fold_id,business_state,business_month_end,common_return_63d,residual_return_63d,systematic_fraction,group,FORWARD_TOTAL_RETURN,FORWARD_TROUGH_RETURN,outcome_end,confirmation_date,confirmation_wait_sessions,confirmed,immediate_entry_date,immediate_entry_price,fixed_wait_entry_date,fixed_wait_entry_price,confirmed_entry_date,confirmed_entry_price,strategy_terminal_base,uplift_vs_immediate_base,uplift_vs_fixed_wait_base,strategy_terminal_stress,uplift_vs_immediate_stress,uplift_vs_fixed_wait_stress,confirmed_entry_trough,immediate_entry_trough,entry_drawdown_improvement
CVX,2022-06-30,F03,PASS,2022-05-31,-0.0495376904769372,-0.0759043163720007,0.3949051176819292,EXCLUDED_UNKNOWN_OR_MIDDLE,0.2524670524499364,-0.0610581814470991,2022-12-29,2022-07-29,20.0,True,2022-07-01,124.72015509143864,2022-08-02,136.8774107513968,2022-08-01,137.12410962820772,0.05616707303219678,-0.005586056398374228,-0.0001012318523175848,0.056082695856885516,-0.005577664726268514,-0.00010107977642527521,-0.11750319161155909,-0.07271492554503067,-0.044788266066528415
CVX,2023-02-28,F03,PASS,2023-01-31,-0.0726267084889751,-0.0519011726336633,0.5832164478688139,EXCLUDED_UNKNOWN_OR_MIDDLE,0.0143606238847497,-0.0539594531833028,2023-08-29,2023-04-03,24.0,True,2023-03-01,140.44618416127415,2023-03-30,141.60695390519226,2023-04-04,149.36587301704637,0.04757337744379901,-0.003021368840677302,-0.0026066374375319917,0.047501910176732706,-0.003016829979123954,-0.0026027216076308438,-0.11128342559983151,-0.05484134159479648,-0.05644208400503503
DIS,2018-03-29,F01,PASS,2018-02-28,,,,EXCLUDED_UNKNOWN_OR_MIDDLE,0.1646032355383258,-0.0177219859769179,2018-09-27,,,False,2018-04-02,94.4602359454819,2018-05-01,94.46021993194931,,,0.05,-0.008293716022745937,-0.008293725905089228,0.05,-0.008206144090813924,-0.008206153958311438,,-0.015172655574448135,
DIS,2020-03-31,F02,PASS,2020-02-29,-0.2233309283326217,-0.1743052017587136,0.5616464687988074,EXCLUDED_UNKNOWN_OR_MIDDLE,0.2981368957593704,-0.028157220925583,2020-09-29,2020-05-18,33.0,True,2020-04-01,90.65415921999696,2020-05-01,103.12274243292275,2020-05-19,111.59672356829087,0.05439266063311418,-0.012565576749981405,-0.004469648200127158,0.05431094907482708,-0.012546700069836221,-0.0044629336560107966,-0.052128668138997414,0.004064142485828537,-0.05619281062482595
DUK,2018-01-31,F01,PASS,2017-12-31,-0.0748557882131082,-0.0307575154436572,0.7087723385340109,HEALTHY_SYSTEMATIC,0.057179176911869,-0.0593000327492891,2018-08-01,2018-02-23,16.0,True,2018-02-01,55.508552044440655,2018-03-05,53.94756472354395,2018-02-26,56.73746908014259,0.05175516501777613,-0.001145819907624121,-0.002676524160071289,0.05167741564619208,-0.0011440985957949443,-0.0026725033426049857,-0.07755994568468916,-0.057137825931784625,-0.020422119752904533
DUK,2020-02-28,F02,PASS,2020-01-31,-0.0052488642308673,0.0538619947327046,1.0,HEALTHY_SYSTEMATIC,-0.1122085808902818,-0.3004360412658975,2020-08-27,2020-04-21,36.0,True,2020-03-02,71.65294974807782,2020-03-31,64.39776693823981,2020-04-22,67.82206310355416,0.04685207856849655,0.0025049213282533622,-0.002491319196408992,0.04678169487510372,0.002501158301721186,-0.0024875766037253527,-0.07952158319512292,-0.3000545482589093,0.2205329650637864
DUK,2022-09-30,F03,PASS,2022-08-31,-0.078111293003355,-0.0769207829505008,0.5038395604442807,EXCLUDED_UNKNOWN_OR_MIDDLE,0.0434162673794402,-0.07579010369674,2023-04-03,2022-11-03,24.0,True,2022-10-03,81.62343158144687,2022-11-01,80.85439294078196,2022-11-04,81.78762509468697,0.05119544540583258,-0.00010298464399512847,-0.0005909046379360475,0.05111853687492748,-0.00010282993496558979,-0.0005900169494464091,-0.02556789810519644,-0.08987925892488946,0.06431136081969302
EOG,2018-02-28,F01,PASS,2018-01-31,-0.0097766388977977,0.027131104244233,1.0,HEALTHY_SYSTEMATIC,0.1668568077546175,-0.0290865997526176,2018-08-28,2018-04-03,23.0,True,2018-03-01,74.4549243635381,2018-04-02,76.75900857770105,2018-04-04,75.74230904673766,0.05705700100923831,-0.0009865607922713501,0.0007557396485332185,0.05697128693661552,-0.0009850787279865117,0.0007546043360917576,-0.015644610015869365,-0.03261597354771251,0.016971363531843142
EOG,2018-10-31,F01,PASS,2018-09-30,-0.1344233727121207,-0.0423130384627361,0.7605867507354042,HEALTHY_SYSTEMATIC,-0.1300980361568998,-0.2134042989253161,2019-05-06,2018-12-04,23.0,True,2018-11-01,77.90440849150697,2018-12-03,78.73503751764824,2018-12-06,74.57446682348626,0.045095131178341644,0.0019275437583482907,0.0023829477592862483,0.045027386865104276,0.001924648099222076,0.0023793679679603233,-0.18324305067887614,-0.21815446392048232,0.03491141324160618
EOG,2022-06-30,F03,PASS,2022-05-31,-0.0682478653185946,-0.0041207707266866,0.9430586100295122,HEALTHY_SYSTEMATIC,0.2093305089811314,-0.1321691720269342,2022-12-29,2022-08-10,28.0,True,2022-07-01,94.10389789367852,2022-08-02,91.47144086818611,2022-08-11,95.25166855121672,0.05888584131073841,-0.0007182214798081912,-0.002433567082234765,0.05879737985659109,-0.0007171425291625094,-0.0024299112478598436,-0.052504989962748994,-0.14326234720808684,0.09075735724533784
EOG,2022-12-30,F03,PASS,2022-11-30,0.2372640999011825,-0.0717688480016715,0.0,HEALTHY_FIRM_SPECIFIC,-0.0976782710711765,-0.2042175367924383,2023-07-05,2023-02-10,28.0,True,2023-01-03,111.79775661368457,2023-02-02,111.45450460379196,2023-02-13,117.0448259458726,0.04353987811203377,-0.0020434824999063794,-0.0021838678544807005,0.043474470182972125,-0.002040412671413777,-0.002180587131614675,-0.23086586918732122,-0.19476764832523719,-0.03609822086208403
EOG,2024-12-31,F04,PASS,2024-11-30,-0.0483933156982236,0.0204557868514842,1.0,HEALTHY_SYSTEMATIC,-0.0082922276886266,-0.1405278634502534,2025-07-07,2025-01-16,10.0,True,2025-01-02,116.94082531670871,2025-02-04,118.72239321916739,2025-01-17,129.97728495945978,0.04403504113665085,-0.004908987388194945,-0.00417452518715157,0.04396888934726178,-0.004901612845298317,-0.004168253992578988,-0.2355863780275954,-0.15037022441978798,-0.08521615360780743
FCX,2018-06-29,F01,PASS,2018-05-31,0.0601124198485878,-0.0503505357054276,0.0,HEALTHY_FIRM_SPECIFIC,-0.398672249464126,-0.429584286555088,2018-12-31,,,False,2018-07-02,15.371563918066224,2018-08-01,14.600664834798682,,,0.05,0.019555371621422627,0.017947928647214395,0.05,0.019601107167309322,0.01799607897974237,,-0.4215406597926301,
FCX,2021-01-29,F02,PASS,2020-12-31,0.2106970436577482,0.2562638944575828,,EXCLUDED_UNKNOWN_OR_MIDDLE,0.4219708625785585,0.0457078875641416,2021-07-30,2021-02-17,12.0,True,2021-02-01,26.30807883422728,2021-03-03,32.65510479449562,2021-02-18,31.93024921649072,0.05559930735047716,-0.011881855038898964,0.0012341552207480733,0.05551578310308035,-0.01186400548200528,0.001232301206896172,-0.09458663996054617,-0.0060050733929587485,-0.08858156656758742
FCX,2022-01-31,F03,PASS,2021-12-31,0.0013276094637438,-0.0113443510297878,0.0,HEALTHY_FIRM_SPECIFIC,-0.2050020287683766,-0.3199284941322383,2022-08-02,2022-02-14,10.0,True,2022-02-01,35.84656594825155,2022-03-03,45.74659382207192,2022-02-15,39.88164064995197,0.034759337079740216,-0.003912690601962053,0.00445632925282952,0.034707119748123176,-0.003906812749280092,0.004449634717146746,-0.4044174428910159,-0.33737559256611127,-0.06704185032490462
FCX,2022-08-31,F03,PASS,2022-07-31,-0.2339161868144265,-0.052458761638248,0.8168179098008036,HEALTHY_SYSTEMATIC,0.490020644474985,-0.1047297713975879,2023-03-03,2022-09-19,12.0,True,2022-09-01,26.971601608575583,2022-10-03,26.55504936580626,2022-09-20,28.32538508786673,0.07359367882440307,-0.003693881736005558,-0.0049062427542856946,0.07348312247163732,-0.0036883325896820696,-0.004898872334524629,-0.11430478871948768,-0.06984915860452967,-0.04445563011495801
FCX,2024-06-28,F04,PASS,2024-05-31,-0.081146539904198,0.1171577538949553,1.0,HEALTHY_SYSTEMATIC,-0.1955963103243554,-0.2084303534248639,2024-12-27,2024-09-23,59.0,True,2024-07-01,47.75184202154192,2024-07-31,44.85967868968042,2024-09-24,46.97543390690826,0.04039144344703893,0.000656733711757139,-0.001905016034457127,0.04033076526459471,0.0006557471313188429,-0.0019021542176802728,-0.20386562039823752,-0.2168101512580689,0.012944530859831382
GE,2020-03-31,F02,PASS,2020-02-29,-0.4091676933556062,0.0769317270917605,1.0,HEALTHY_SYSTEMATIC,-0.2267874247232181,-0.3085641063350853,2020-09-29,2020-06-03,44.0,True,2020-04-01,36.39154723831663,2020-05-01,32.278153128279456,2020-06-04,35.375293384026776,0.0419295325202377,0.0011709051212694319,-0.004023205496206675,0.04186654373828441,0.001169146125093265,-0.00401716162215128,-0.18482628209039953,-0.2699468339167833,0.08512055182638378
GE,2024-10-31,F04,PASS,2024-09-30,0.1191724206088613,-0.0484001406224097,0.0,HEALTHY_FIRM_SPECIFIC,0.2185853111340303,-0.0688671703591214,2025-05-06,2025-01-07,45.0,True,2024-11-01,171.0390472426686,2024-12-03,179.19694836079935,2025-01-08,170.56405557255152,0.06066122685162664,0.00016846198524904377,0.0029223816175668396,0.06057009831854958,0.00016820891266228905,0.0029179914599039847,-0.02837005813627147,-0.07414908202028825,0.04577902388401678
GOOGL,2018-03-29,F01,PASS,2018-02-28,,,,EXCLUDED_UNKNOWN_OR_MIDDLE,0.1641245105908451,-0.0262163697976118,2018-09-27,,,False,2018-04-02,50.92939799451739,2018-05-01,50.368376461124875,,,0.05,-0.00865733743382055,-0.009310684468288553,0.05,-0.008569219250394687,-0.009221584792071802,,-0.017195110859383522,
GOOGL,2018-10-31,F01,PASS,2018-09-30,,,,EXCLUDED_UNKNOWN_OR_MIDDLE,0.0943350856941591,-0.0971133004060167,2019-05-06,2019-01-09,46.0,True,2018-11-01,54.09036864581363,2018-12-03,56.110457583042624,2019-01-10,53.274605320652974,0.0554295868167927,0.0008359607299043212,0.002801440693030996,0.055346317532641284,0.0008347049050722172,0.0027972322192808194,-0.021796538776098773,-0.0977917388666758,0.07599520009057703
GOOGL,2019-05-31,F01,PASS,2019-04-30,0.0168473423786274,-0.054119637242492,0.0,HEALTHY_FIRM_SPECIFIC,0.1858379920172215,-0.0612380174605881,2019-11-27,2019-07-05,24.0,True,2019-06-03,52.877630166163954,2019-07-02,54.75596667534398,2019-07-08,55.79872502274437,0.058184402074422534,-0.003214254441787759,-0.0011080485769037682,0.05809699435973888,-0.003209425817188173,-0.0011063840071838318,-0.008064848839484107,-0.026421604405750254,0.018356755566266147
GOOGL,2020-02-28,F02,PASS,2020-01-31,-0.0223612626318538,0.0421565425579674,1.0,HEALTHY_SYSTEMATIC,0.215993945662551,-0.2128953567550092,2020-08-27,2020-04-06,26.0,True,2020-03-02,66.97561656891546,2020-03-31,56.9316748800496,2020-04-07,60.31566330650341,0.06680624670390191,0.006643111381100061,-0.003970927715320802,0.06670588679398116,0.0066331317445736115,-0.003964962375738443,-0.028307078839988842,-0.21996615087158455,0.1916590720315957
GOOGL,2022-04-29,F03,PASS,2022-03-31,-0.1675661033567646,0.0117399906630157,1.0,HEALTHY_SYSTEMATIC,-0.1561613437030731,-0.1918289542035915,2022-10-28,2022-06-21,35.0,True,2022-05-02,112.40825744972986,2022-06-01,113.845517032335,2022-06-22,109.58478953227495,0.043482550048960976,0.0010921936503399052,0.0016273569798424675,0.04341722824117586,0.0010905528987369961,0.001624912277318924,-0.16585643764841962,-0.1868084356624845,0.020951998014064888
GOOGL,2024-07-31,F04,PASS,2024-06-30,0.1196617420818139,-0.0660980580833769,0.0,HEALTHY_FIRM_SPECIFIC,0.1922868758561966,-0.1322299057148943,2025-01-31,2024-10-02,44.0,True,2024-08-01,168.9473074966924,2024-08-30,161.37567317869295,2024-10-03,163.36848437121853,0.062024042185122606,0.002048101067751565,-0.0007659283647748136,0.0619308663581044,0.002045024300999815,-0.0007647777462999397,-0.015510085564978904,-0.12565483351729656,0.11014474795231766
GOOGL,2025-02-28,F04,PASS,2025-01-31,0.0701806819406743,-0.0534693559806137,0.0,HEALTHY_FIRM_SPECIFIC,0.2533077099598102,-0.1492446146353545,2025-08-29,2025-04-25,39.0,True,2025-03-03,171.0366458285756,2025-04-01,152.9977840733587,2025-04-28,161.77210855382276,0.06551991476385151,0.003549015414958022,-0.0037575249573205127,0.06542148725043562,0.0035436838945549845,-0.003751880202752675,-0.06802932626770597,-0.15740918443617846,0.08937985816847249
HD,2018-02-28,F01,PASS,2018-01-31,0.0880250495093473,-0.0374567104209257,0.0,HEALTHY_FIRM_SPECIFIC,0.1206398609032708,-0.0520672217733848,2018-08-28,2018-04-26,40.0,True,2018-03-01,148.3615156939819,2018-04-02,144.63539424995173,2018-04-27,151.44471430269843,0.05466497019604131,-0.0011360288364916094,-0.002573583593898414,0.054582849559792875,-0.0011343222333321315,-0.0025697174192455888,-0.012400080196559027,-0.05455694595812355,0.04215686576156452
HD,2018-10-31,F01,PASS,2018-09-30,-0.0474210505769249,-0.054042372112799,0.4673708940604039,EXCLUDED_UNKNOWN_OR_MIDDLE,0.1503267321399515,-0.0954859057230069,2019-05-06,2019-01-09,46.0,True,2018-11-01,145.93490523468762,2018-12-03,152.1624449716818,2019-01-10,147.79577078622154,0.05639915129793819,-0.0007191647373005344,0.0016185118351667374,0.056314425482267776,-0.0007180843696431016,0.0016160804202916684,-0.017750013902739448,-0.1003958553378711,0.08264584143513165
HD,2020-02-28,F02,PASS,2020-01-31,-0.0430164441980324,0.0360764430540975,1.0,HEALTHY_SYSTEMATIC,0.3417926269487907,-0.2968786720286733,2020-08-27,2020-04-17,34.0,True,2020-03-02,187.59551028795775,2020-03-31,167.23383050628328,2020-04-20,176.9605111310089,0.07032405657396594,0.00398674936958425,-0.004090198953520974,0.07021841202227747,0.003980760261868305,-0.004084054438317886,-0.026779205715000365,-0.3037188539347213,0.27693964821972095
HD,2021-02-26,F02,PASS,2021-01-31,0.0314737487773635,-0.0823662628094392,0.0,HEALTHY_FIRM_SPECIFIC,0.2587708808366247,-0.0286829188343265,2021-08-26,2021-03-18,14.0,True,2021-03-01,225.916267501253,2021-03-30,264.9614841398561,2021-03-19,249.14204267768844,0.056882128058475735,-0.005847881307777185,0.0033961294336259593,0.05679667668933431,-0.005839096308316326,0.0033910275867051337,0.01868571386939366,-0.030446860145716848,0.04913257401511051
HD,2022-01-31,F03,PASS,2021-12-31,-0.0371373404321326,0.0283770346395408,1.0,HEALTHY_SYSTEMATIC,-0.1704308821711898,-0.2579643234785744,2022-08-02,,,False,2022-02-01,329.2493390685974,2022-03-03,293.3542685323851,,,0.05,0.008862878623643648,0.0038293064828720663,0.05,0.008924677003277634,0.0038986665632683506,,-0.26296513126958376,
HD,2023-02-28,F03,PASS,2023-01-31,-0.0013744034279118,-0.0884742885407278,0.015296866295967,HEALTHY_FIRM_SPECIFIC,0.1268419487170791,-0.0461538078381074,2023-08-29,2023-04-21,37.0,True,2023-03-01,266.68628785870783,2023-03-30,262.5811462,2023-04-24,276.05254482042454,0.055208948322118076,-0.001938986817518945,-0.0028324263223955468,0.05512601049289106,-0.001936073968018412,-0.0028281713003789274,-0.05890007292271682,-0.031057927369314342,-0.027842145553402475
HD,2025-03-31,F04,PASS,2025-02-28,-0.0929830717328676,0.0240401589813915,1.0,HEALTHY_SYSTEMATIC,0.1187785516165584,-0.0852683712297732,2025-09-30,2025-04-23,16.0,True,2025-04-01,352.5184377658968,2025-05-01,348.8106365608716,2025-04-24,345.12224774820703,0.057420210001444205,0.001204733535975687,0.0006071720239907846,0.0573339502968852,0.001202923720949177,0.0006062598977654571,-0.020514326139218886,-0.07936520127346203,0.05885087513424314
HON,2018-03-29,F01,PASS,2018-02-28,-0.0127098640868102,-0.0457215147966206,0.2175177846164835,HEALTHY_FIRM_SPECIFIC,0.1557086067509594,-0.014393356100762,2018-09-27,2018-04-20,15.0,True,2018-04-02,114.83927115244516,2018-05-01,115.26239519938315,2018-04-23,120.32416780755463,0.05532509479751448,-0.0026424099034526166,-0.0024296133088864344,0.05524198248685222,-0.0026384403342436247,-0.0024259634140808978,-0.05129057711352947,-0.009802541771192552,-0.041488035342336915
HON,2018-10-31,F01,PASS,2018-09-30,-0.0641762707472703,0.037767404382597,1.0,HEALTHY_SYSTEMATIC,0.2049471033387229,-0.1332158023327233,2019-05-06,,,False,2018-11-01,122.3605173609992,2018-12-03,126.90221829670031,,,0.05,-0.009900532759668353,-0.007756753798708653,0.05,-0.009810546981862144,-0.007669988520092673,,-0.13691093436271162,
HON,2020-02-28,F02,PASS,2020-01-31,-0.0965183499472042,0.0058611867047072,1.0,HEALTHY_SYSTEMATIC,0.0369318687114792,-0.3595608713379056,2020-08-27,2020-04-22,37.0,True,2020-03-02,141.54610909455843,2020-03-31,114.42416650601282,2020-04-23,116.9497598362162,0.06230317244538809,0.010826370284369773,-0.001375168214752212,0.06220957729399292,0.010810106333016191,-0.0013731023636534348,-0.08742090150962545,-0.3631735074414325,0.27575260593180706
HON,2023-02-28,F03,PASS,2023-01-31,0.0031492892602213,-0.1369379570208619,0.0,HEALTHY_FIRM_SPECIFIC,0.0004019427764805,-0.0357217192154614,2023-08-29,2023-04-18,34.0,True,2023-03-01,175.74250405293145,2023-03-30,174.8021755989848,2023-04-19,182.7674331598835,0.048239496976232636,-0.001928270273826277,-0.002198142080939401,0.04816702902884721,-0.001925373523289732,-0.002194839914568432,-0.055989405130681624,-0.03142209497179027,-0.024567310158891353
HON,2025-04-30,F04,PASS,2025-03-31,-0.0439280343321473,0.0003623901305955,1.0,HEALTHY_SYSTEMATIC,0.0218130512754,-0.0356876205476046,2025-10-29,2025-05-22,16.0,True,2025-05-01,202.49617263200864,2025-06-02,217.65417008232606,2025-05-23,213.6106222004075,0.04838267448937418,-0.002655589923537184,0.0008988463711908923,0.04830999145308569,-0.0026516005545984683,0.0008974960761916062,-0.08542759256272925,-0.035229266505558576,-0.05019832605717067
JNJ,2018-02-28,F01,PASS,2018-01-31,0.0260014131071735,-0.0809859170062259,0.0,HEALTHY_FIRM_SPECIFIC,0.0487990542707674,-0.0738716232938719,2018-08-28,2018-03-16,12.0,True,2018-03-01,102.77986585297518,2018-04-02,101.75291607558506,2018-03-19,106.15514976267626,0.05099876031674598,-0.0016747958725500875,-0.0022064081239646927,0.05092214725668077,-0.001672279904789624,-0.0022030935399026536,-0.09797110433103928,-0.06834853582144296,-0.029622568509596325
JNJ,2018-12-31,F01,PASS,2018-11-30,-0.0504709073049258,-0.0114662167859356,0.8148732774690225,HEALTHY_SYSTEMATIC,0.099753843613592,-0.0258039864271775,2019-07-02,2019-02-15,32.0,True,2019-01-02,104.09972918377193,2019-02-01,108.88508299964552,2019-02-19,110.6074765277834,0.052045811232787606,-0.0032536202781005483,-0.0008232841998598792,0.05196762523694466,-0.003248732516040312,-0.0008220474183878793,-0.02362904940812849,-0.018809233214385435,-0.004819816193743054
JNJ,2020-03-31,F02,PASS,2020-02-29,-0.0973293796253525,0.001074574084252,1.0,HEALTHY_SYSTEMATIC,0.136772444361428,-0.0176925132935327,2020-09-29,2020-04-21,14.0,True,2020-04-01,107.35523224461257,2020-05-01,125.7829964934799,2020-04-22,128.4647593278921,0.048701467827598335,-0.00957629109086805,-0.00103834214514157,0.048628305882939954,-0.009561905075208266,-0.0010367822921443642,-0.09190953293078363,0.008692253147580153,-0.10060178607836379
JNJ,2020-10-30,F02,PASS,2020-09-30,-0.0502477569153054,-0.0151457730129551,0.7683903433631634,HEALTHY_SYSTEMATIC,0.2398017102465728,0.0101379542888089,2021-05-04,2020-12-04,24.0,True,2020-11-02,118.43110683729311,2020-12-02,126.86505821907504,2020-12-07,128.15220308821756,0.05643217656708322,-0.004632082184382949,-0.0005725484033392014,0.056347401139090605,-0.004625123623264699,-0.0005716882905650311,-0.002544391593432893,-0.003453715398058832,0.0009093238046259389
JNJ,2022-08-31,F03,PASS,2022-07-31,-0.026246265612123,-0.0636964329375774,0.2918109644844591,HEALTHY_FIRM_SPECIFIC,-0.0322976771263823,-0.0421619363563319,2023-03-03,2022-11-03,45.0,True,2022-09-01,144.85877592617615,2022-10-03,147.37039624628335,2022-11-04,153.8916938122606,0.045434507744647,-0.002833146801276429,-0.002010525535070029,0.045366253601815794,-0.0028288906969179684,-0.00200750521628925,-0.09922139677589337,-0.04305179914922386,-0.05616959762666951
JNJ,2023-03-31,F03,PASS,2023-02-28,-0.0588338098411063,-0.0698829490376719,0.457079640239499,EXCLUDED_UNKNOWN_OR_MIDDLE,0.0158423259825526,0.0033196881476114,2023-10-02,2023-04-17,10.0,True,2023-04-03,140.89557247143736,2023-05-03,150.53412174368214,2023-04-18,149.35202616102194,0.04785978361452576,-0.0028725107299721747,0.00037582734161849957,0.04778788609282141,-0.002868195491018785,0.00037526275372423007,-0.05318378374363786,0.0036434631660744454,-0.0568272469097123
JNJ,2024-12-31,F04,PASS,2024-11-30,-0.1087424292947802,0.0033090771757621,1.0,HEALTHY_SYSTEMATIC,0.0915133545578379,-0.0177015302764353,2025-07-07,2025-02-05,23.0,True,2025-01-02,139.36975408666245,2025-02-04,145.252406861487,2025-02-06,148.543976962909,0.05091346044938215,-0.0033514548161802035,-0.0011537517883261489,0.050836975531331,-0.0033464200818544426,-0.0011520185608023745,-0.046892049784342804,-0.021827453930720275,-0.02506459585362253
KO,2020-02-28,F02,PASS,2020-01-31,-0.0570595278498941,0.0568660747906992,1.0,HEALTHY_SYSTEMATIC,-0.0821653064128329,-0.2916543376947653,2020-08-27,,,False,2020-03-02,44.27111656997678,2020-03-31,37.322420104751465,,,0.05,0.00455096033686269,-0.003910751962842171,0.05,0.004619236310317583,-0.0038297643534838666,,-0.2974335505896568,
KO,2022-09-30,F03,PASS,2022-08-31,-0.0870709172432871,-0.0447589885068985,0.660479249740831,EXCLUDED_UNKNOWN_OR_MIDDLE,0.1303925610087364,-0.0290967512993886,2023-04-03,2022-10-26,18.0,True,2022-10-03,50.46003818286932,2022-11-01,53.74585183113047,2022-10-27,53.51307237323061,0.052894090337077954,-0.0032003040838360086,0.00022909038102992413,0.052814630011083344,-0.0031954964162088165,0.000228746229230678,-0.01673058569663577,-0.03495391375799839,0.01822332806136262
LIN,2020-02-28,F02,PASS,2020-01-31,-0.1271624348626188,0.0600477053852504,1.0,HEALTHY_SYSTEMATIC,0.3261079097113297,-0.2110041708447838,2020-08-27,2020-04-06,26.0,True,2020-03-02,174.40710930217114,2020-03-31,158.1907775635648,2020-04-07,166.2881250531698,0.06933316929497263,0.0032275915339204514,-0.0035489727845317287,0.06922901330704827,0.003222742873629114,-0.0035436413281704077,-0.015203313840729482,-0.21220018639292026,0.19699687255219078
LIN,2022-02-28,F03,PASS,2022-01-31,-0.0338033635685544,-0.0519702895575601,0.3940996137689589,EXCLUDED_UNKNOWN_OR_MIDDLE,-0.0119895808445374,-0.0758766544914317,2022-08-29,2022-03-21,15.0,True,2022-03-01,274.7077157265661,2022-03-30,306.60239121658145,2022-03-22,294.60650310416554,0.04619005826602914,-0.003345833028255772,0.001807196508372473,0.04612066909487336,-0.0033408067392799307,0.0018044816413093148,-0.1343428919156331,-0.07195224340273088,-0.062390648512902214
LIN,2024-12-31,F04,PASS,2024-11-30,-0.0916232423581068,-0.0316222042742684,0.7434209121851513,HEALTHY_SYSTEMATIC,0.1289539589228787,-0.0137578184948128,2025-07-07,2025-01-22,13.0,True,2025-01-02,412.4657204672824,2025-02-04,446.96290551706744,2025-01-23,434.00319229783645,0.05330119952391954,-0.0027831963392754636,0.0015454711152637982,0.053221127616772945,-0.0027790152731673942,0.001543149426057093,-0.06327081409804958,-0.018633305232190756,-0.04463750886585882
LLY,2018-02-28,F01,PASS,2018-01-31,0.0269226347846458,-0.1158556499980532,0.0,HEALTHY_FIRM_SPECIFIC,0.3826340282772837,-0.0293434522138393,2018-08-28,2018-03-16,12.0,True,2018-03-01,68.66528317190918,2018-04-02,68.50489971071822,2018-03-19,71.39195817105067,0.06635720284598519,-0.0026350219158075006,-0.0027965463009140823,0.06625751751371782,-0.002631063445227927,-0.002792345179781011,-0.06689966634067435,-0.029846570016732854,-0.03705309632394149
LLY,2019-04-30,F01,PASS,2019-03-31,-0.0412991377344942,0.058133420122483,1.0,HEALTHY_SYSTEMATIC,-0.0237454184459565,-0.0824583709433816,2019-10-28,,,False,2019-05-01,106.7053283777993,2019-05-31,105.73631457177252,,,0.05,0.001264650242789954,0.0008180181944956594,0.05,0.0013378630866916208,0.0008919019929015254,,-0.0825366889516238,
