signal_date,ticker,state,horizon_months,outcome_end,forward_return,forward_trough_return,fold_id,group
2023-12-31,UNP,EXTENDING_RUSH,6,2024-06-30,-0.0687878357137,-0.0888722524918,F04,CONTROL
2023-12-31,GS,EXTENDING_RUSH,1,2024-01-31,-0.00456232277653,-0.0229670523918,F04,CONTROL
2024-03-31,GS,HEALTHY_RUSH,1,2024-04-30,0.0215947896464,-0.0675142547513,F04,CONTROL
2024-05-31,GS,EXTENDING_RUSH,1,2024-06-30,-0.0092000294343,-0.0268335236929,F04,CONTROL
2023-12-31,GS,EXTENDING_RUSH,6,2024-06-30,0.187967161861,-0.0229670523918,F04,CONTROL
2023-12-31,GS,EXTENDING_RUSH,3,2024-03-31,0.0904166680815,-0.0229670523918,F04,CONTROL
2023-12-31,TMUS,EXTENDING_RUSH,3,2024-03-31,0.0220811203675,0.00049890926718,F04,CONTROL
2024-04-30,TMUS,EXHAUSTED_RUSH,3,2024-07-31,0.114556543858,-0.0120605569616,F04,TREATMENT
2023-12-31,UNP,EXTENDING_RUSH,3,2024-03-31,0.00642754405291,-0.0399396962679,F04,CONTROL
2023-12-31,TMUS,EXTENDING_RUSH,1,2024-01-31,0.00561334876877,0.00561334876877,F04,CONTROL
2024-04-30,TMUS,EXHAUSTED_RUSH,1,2024-05-31,0.0697983034803,-0.0120605569616,F04,TREATMENT
2023-12-31,UNP,EXTENDING_RUSH,1,2024-01-31,-0.00688062949592,-0.0399396962679,F04,CONTROL
2024-01-31,ABBV,EXTENDING_RUSH,6,2024-07-31,0.148229994535,-0.0496616271943,F04,CONTROL
2024-01-31,ABBV,EXTENDING_RUSH,1,2024-02-29,0.0708637353963,0.0194039842291,F04,CONTROL
2024-04-30,ABBV,BREAKING_RUSH,1,2024-05-31,-0.00860797593371,-0.0482660389282,F04,TREATMENT
2024-01-31,MRK,EXTENDING_RUSH,1,2024-02-29,0.0527405852752,0.0377545114272,F04,CONTROL
2024-03-31,MRK,EXTENDING_RUSH,1,2024-04-30,-0.0206896421912,-0.0522168152185,F04,CONTROL
2024-05-31,MRK,BREAKING_RUSH,1,2024-06-30,-0.00796063872186,-0.00796063872186,F04,TREATMENT
2024-01-31,MRK,EXTENDING_RUSH,6,2024-07-31,-0.0517577648414,-0.0517577648414,F04,CONTROL
2024-01-31,MRK,EXTENDING_RUSH,3,2024-04-30,0.0766655071584,0.00409347033483,F04,CONTROL
2024-01-31,ABBV,EXTENDING_RUSH,3,2024-04-30,-0.00146636384022,-0.0200079351548,F04,CONTROL
2024-02-29,HD,EXTENDING_RUSH,3,2024-05-31,-0.108760529051,-0.1407361966,F04,CONTROL
2024-02-29,HD,EXTENDING_RUSH,1,2024-03-31,0.0138835816115,-0.0180446939879,F04,CONTROL
2024-04-30,HD,BREAKING_RUSH,1,2024-05-31,0.00891013434372,-0.0272872919312,F04,TREATMENT
2024-03-31,BAC,EXTENDING_RUSH,1,2024-04-30,-0.0239981114402,-0.0854429395965,F04,CONTROL
2024-05-31,BAC,EXTENDING_RUSH,1,2024-06-30,0.000547335128391,-0.0223468060168,F04,CONTROL
2024-03-31,BAC,EXTENDING_RUSH,3,2024-06-30,0.0551657258864,-0.0854429395965,F04,CONTROL
2024-04-30,PG,HEALTHY_RUSH,1,2024-05-31,0.00821071863123,-0.00949753243623,F04,CONTROL
2024-04-30,FCX,EXTENDING_RUSH,1,2024-05-31,0.0558670147455,-0.023228093604,F04,CONTROL
2024-04-30,PG,HEALTHY_RUSH,3,2024-07-31,-0.00902651859034,-0.00949753243623,F04,CONTROL
2024-04-30,FCX,EXTENDING_RUSH,3,2024-07-31,-0.0880412482863,-0.119370495175,F04,CONTROL
2024-05-31,NEE,EXTENDING_RUSH,1,2024-06-30,-0.109363976551,-0.114017838519,F04,CONTROL
2024-05-31,SO,EXTENDING_RUSH,1,2024-06-30,-0.0320688663596,-0.0320688663596,F04,CONTROL
2024-05-31,DUK,EXTENDING_RUSH,1,2024-06-30,-0.0322488132188,-0.0360143564665,F04,CONTROL
2024-06-30,KO,EXTENDING_RUSH,1,2024-07-31,0.0485466090829,-0.0150826289113,F04,CONTROL
2024-06-30,AMZN,HEALTHY_RUSH,1,2024-07-31,-0.0324450416559,-0.0693402012937,F04,CONTROL
2024-08-31,COST,HEALTHY_RUSH,3,2024-11-30,0.0905346398933,-0.0210559802922,F05,CONTROL
2025-01-31,COST,EXTENDING_RUSH,3,2025-04-30,0.0160415749602,-0.0900884378038,F05,CONTROL
2024-08-31,COST,HEALTHY_RUSH,1,2024-09-30,-0.00656671265543,-0.0175934352032,F05,CONTROL
2024-11-30,COST,HEALTHY_RUSH,1,2024-12-31,-0.0572188433821,-0.0572188433821,F05,CONTROL
2025-01-31,COST,EXTENDING_RUSH,1,2025-02-28,0.0713235374775,0.0264828520166,F05,CONTROL
2025-04-30,COST,HEALTHY_RUSH,1,2025-05-31,0.0472955172702,-0.00167739938662,F05,CONTROL
2024-08-31,NFLX,HEALTHY_RUSH,3,2024-11-30,0.264432837444,-0.0507307129313,F05,CONTROL
2025-02-28,NFLX,HEALTHY_RUSH,3,2025-05-31,0.231163823687,-0.127172240868,F05,CONTROL
2024-08-31,JPM,EXHAUSTED_RUSH,6,2025-02-28,0.190600609744,-0.0911030622571,F05,TREATMENT
2024-08-31,WMT,EXTENDING_RUSH,3,2024-11-30,0.197720892736,-0.00763960658544,F05,CONTROL
2024-12-31,WMT,EXHAUSTED_RUSH,3,2025-03-31,-0.0256659846382,-0.0647481219841,F05,TREATMENT
2025-04-30,WMT,EXHAUSTED_RUSH,3,2025-07-31,0.0099422913124,-0.0285052051941,F05,TREATMENT
2024-08-31,ABBV,EXTENDING_RUSH,6,2025-02-28,0.0834198872899,-0.15283194194,F05,CONTROL
2024-08-31,COST,HEALTHY_RUSH,6,2025-02-28,0.177932526492,-0.0210559802922,F05,CONTROL
2024-08-31,DUK,HEALTHY_RUSH,6,2025-02-28,0.0505281004701,-0.0630270783397,F05,CONTROL
2024-08-31,NEM,EXTENDING_RUSH,3,2024-11-30,-0.20593743956,-0.234350779393,F05,CONTROL
2025-04-30,NEM,EXTENDING_RUSH,3,2025-07-31,0.184334300077,-0.0763097922274,F05,CONTROL
2024-08-31,ABBV,EXTENDING_RUSH,1,2024-09-30,0.0059599568329,-0.0257247138979,F05,CONTROL
2024-10-31,ABBV,HEALTHY_RUSH,1,2024-11-30,-0.102712614038,-0.190709654814,F05,CONTROL
2025-02-28,ABBV,EXTENDING_RUSH,1,2025-03-31,0.00234416746465,-0.0369804135042,F05,CONTROL
2025-05-31,ABBV,BREAKING_RUSH,1,2025-06-30,-0.0026328794859,-0.0204180280064,F05,TREATMENT
2024-08-31,WMT,EXTENDING_RUSH,6,2025-02-28,0.279664149925,-0.00763960658544,F05,CONTROL
2024-08-31,SHW,HEALTHY_RUSH,6,2025-02-28,-0.0174134162162,-0.10450550324,F05,CONTROL
2024-08-31,NFLX,HEALTHY_RUSH,6,2025-02-28,0.398103611151,-0.0507307129313,F05,CONTROL
2024-08-31,NEM,EXTENDING_RUSH,6,2025-02-28,-0.188897417514,-0.299467787581,F05,CONTROL
2024-08-31,LLY,HEALTHY_RUSH,6,2025-02-28,-0.0377866834658,-0.242805470949,F05,CONTROL
2024-08-31,LIN,EXTENDING_RUSH,6,2025-02-28,-0.0175760849066,-0.131457767975,F05,CONTROL
2024-08-31,GOOGL,BREAKING_RUSH,6,2025-02-28,0.0448118234323,-0.0888891776286,F05,TREATMENT
2024-08-31,ABBV,EXTENDING_RUSH,3,2024-11-30,-0.0607163216402,-0.15283194194,F05,CONTROL
2025-02-28,ABBV,EXTENDING_RUSH,3,2025-05-31,-0.101421225296,-0.178431070902,F05,CONTROL
2024-08-31,SHW,HEALTHY_RUSH,3,2024-11-30,0.0778698236468,-0.0308634175751,F05,CONTROL
2024-12-31,SHW,BREAKING_RUSH,3,2025-03-31,0.0294858909747,-0.0287412350323,F05,TREATMENT
2024-08-31,LIN,EXTENDING_RUSH,3,2024-11-30,-0.0332552877054,-0.0687592264587,F05,CONTROL
2025-03-31,LIN,HEALTHY_RUSH,3,2025-06-30,0.0108158764043,-0.112340120721,F05,CONTROL
2024-08-31,DUK,HEALTHY_RUSH,1,2024-09-30,0.0118474543108,0.0104433144898,F05,CONTROL
2025-02-28,DUK,HEALTHY_RUSH,1,2025-03-31,0.03813095643,-0.0225551687534,F05,CONTROL
2024-08-31,GOOGL,BREAKING_RUSH,1,2024-09-30,0.0164652561525,-0.0888891776286,F05,TREATMENT
2024-12-31,GOOGL,EXTENDING_RUSH,1,2025-01-31,0.0777602210951,0.000686707085418,F05,CONTROL
2025-03-31,GOOGL,BREAKING_RUSH,1,2025-04-30,0.026901138454,-0.0642783888036,F05,TREATMENT
2024-08-31,GS,EXHAUSTED_RUSH,1,2024-09-30,-0.0296717757502,-0.0845075114064,F05,TREATMENT
2024-10-31,GS,EXHAUSTED_RUSH,1,2024-11-30,0.175322131342,-0.0122056806493,F05,TREATMENT
2025-01-31,GS,EXTENDING_RUSH,1,2025-02-28,-0.0234607961482,-0.0505934206191,F05,CONTROL
2025-04-30,GS,BREAKING_RUSH,1,2025-05-31,0.102078382001,0.00330567248814,F05,TREATMENT
2025-06-30,GS,EXTENDING_RUSH,1,2025-07-31,0.0223808439536,-0.0158106573728,F05,CONTROL
2024-08-31,JPM,EXHAUSTED_RUSH,1,2024-09-30,-0.0620105500339,-0.0911030622571,F05,TREATMENT
2024-10-31,JPM,HEALTHY_RUSH,1,2024-11-30,0.125270395881,-0.00964305894221,F05,CONTROL
2025-01-31,JPM,EXTENDING_RUSH,1,2025-02-28,-0.00991389134769,-0.0370370784388,F05,CONTROL
2025-05-31,JPM,HEALTHY_RUSH,1,2025-06-30,0.0981437950832,-0.00776522181868,F05,CONTROL
2024-08-31,LIN,EXTENDING_RUSH,1,2024-09-30,2.58652906695e-05,-0.0419372165721,F05,CONTROL
2024-11-30,LIN,BREAKING_RUSH,1,2024-12-31,-0.0890478571582,-0.091245368052,F05,TREATMENT
2025-03-31,LIN,HEALTHY_RUSH,1,2025-04-30,-0.0266515533803,-0.112340120721,F05,CONTROL
2024-08-31,LLY,HEALTHY_RUSH,1,2024-09-30,-0.0771651663746,-0.0856544850982,F05,CONTROL
2024-11-30,LLY,BREAKING_RUSH,1,2024-12-31,-0.0293580830511,-0.0475388871259,F05,TREATMENT
2025-04-30,LLY,EXTENDING_RUSH,1,2025-05-31,-0.177727354171,-0.204435223949,F05,CONTROL
2024-08-31,NEM,EXTENDING_RUSH,1,2024-09-30,0.00599689797545,-0.0525372583916,F05,CONTROL
2024-10-31,NEM,BREAKING_RUSH,1,2024-11-30,-0.0715307607282,-0.104753473061,F05,TREATMENT
2025-04-30,NEM,EXTENDING_RUSH,1,2025-05-31,0.00544461246508,-0.0763097922274,F05,CONTROL
2024-08-31,NFLX,HEALTHY_RUSH,1,2024-09-30,0.0112925042537,-0.0507307129313,F05,CONTROL
2024-10-31,NFLX,HEALTHY_RUSH,1,2024-11-30,0.172982599611,-0.000687728425857,F05,CONTROL
2025-02-28,NFLX,HEALTHY_RUSH,1,2025-03-31,-0.0489822287443,-0.116137722504,F05,CONTROL
2024-08-31,SHW,HEALTHY_RUSH,1,2024-09-30,0.0332998858581,-0.0251510247739,F05,CONTROL
2024-12-31,SHW,BREAKING_RUSH,1,2025-01-31,0.0536286811414,-0.0287412350323,F05,TREATMENT
2024-08-31,WMT,EXTENDING_RUSH,1,2024-09-30,0.0455780316301,-0.00763960658544,F05,CONTROL
2024-11-30,WMT,HEALTHY_RUSH,1,2024-12-31,-0.0210791667538,-0.0210791667538,F05,CONTROL
2025-01-31,WMT,HEALTHY_RUSH,1,2025-02-28,0.00458423682806,-0.0457416881938,F05,CONTROL
2025-04-30,WMT,EXHAUSTED_RUSH,1,2025-05-31,0.0175699377563,-0.0117038288907,F05,TREATMENT
2024-08-31,DUK,HEALTHY_RUSH,3,2024-11-30,0.0369959476831,-0.0326457426164,F05,CONTROL
2025-02-28,DUK,HEALTHY_RUSH,3,2025-05-31,0.0110707080681,-0.04281215719,F05,CONTROL
2024-08-31,GOOGL,BREAKING_RUSH,3,2024-11-30,0.0354643606703,-0.0888891776286,F05,TREATMENT
2024-12-31,GOOGL,EXTENDING_RUSH,3,2025-03-31,-0.18215479926,-0.183794307634,F05,CONTROL
2024-08-31,GS,EXHAUSTED_RUSH,3,2024-11-30,0.192689897913,-0.0845075114064,F05,TREATMENT
2025-01-31,GS,EXTENDING_RUSH,3,2025-04-30,-0.140747887159,-0.27465335722,F05,CONTROL
2024-08-31,JPM,EXHAUSTED_RUSH,3,2024-11-30,0.117661491686,-0.0911030622571,F05,TREATMENT
2025-01-31,JPM,EXTENDING_RUSH,3,2025-04-30,-0.0792115539759,-0.208472808681,F05,CONTROL
2024-08-31,LLY,HEALTHY_RUSH,3,2024-11-30,-0.170155692765,-0.241261180071,F05,CONTROL
2025-04-30,LLY,EXTENDING_RUSH,3,2025-07-31,-0.175052058823,-0.204435223949,F05,CONTROL
2024-08-31,GS,EXHAUSTED_RUSH,6,2025-02-28,0.231697899683,-0.0845075114064,F05,TREATMENT
2024-09-30,SO,EXTENDING_RUSH,3,2024-12-31,-0.0796226982939,-0.0887907000202,F05,CONTROL
2025-03-31,SO,EXTENDING_RUSH,3,2025-06-30,0.00709617330783,-0.0765631696237,F05,CONTROL
2024-09-30,ORCL,EXTENDING_RUSH,3,2024-12-31,-0.019866667959,-0.0271012184434,F05,CONTROL
2024-09-30,META,HEALTHY_RUSH,3,2024-12-31,0.0236571743821,-0.0320730750493,F05,CONTROL
2025-01-31,META,EXTENDING_RUSH,3,2025-04-30,-0.202692366756,-0.296132792306,F05,CONTROL
2024-09-30,HD,EXTENDING_RUSH,3,2024-12-31,-0.0349497461604,-0.0447988929155,F05,CONTROL
2025-02-28,HD,BREAKING_RUSH,3,2025-05-31,-0.0654886660715,-0.149350847792,F05,TREATMENT
2024-09-30,GE,HEALTHY_RUSH,3,2024-12-31,-0.114106897689,-0.151818858978,F05,CONTROL
2025-01-31,GE,HEALTHY_RUSH,3,2025-04-30,-0.00812998895311,-0.179052054026,F05,CONTROL
2024-09-30,CAT,HEALTHY_RUSH,3,2024-12-31,-0.0691773688586,-0.075309970753,F05,CONTROL
2024-09-30,GE,HEALTHY_RUSH,6,2025-03-31,0.0650602865285,-0.151818858978,F05,CONTROL
2024-09-30,HD,EXTENDING_RUSH,6,2025-03-31,-0.085000226642,-0.133035812009,F05,CONTROL
2024-09-30,CAT,HEALTHY_RUSH,1,2024-10-31,-0.0346910621136,-0.0346910621136,F05,CONTROL
2024-12-31,CAT,BREAKING_RUSH,1,2025-01-31,0.0276813678098,-0.032418107692,F05,TREATMENT
2024-09-30,GE,HEALTHY_RUSH,1,2024-10-31,-0.0890868477389,-0.0890868477389,F05,CONTROL
2024-12-31,GE,BREAKING_RUSH,1,2025-01-31,0.220516863899,0.0107921099082,F05,TREATMENT
2025-05-31,GE,EXTENDING_RUSH,1,2025-06-30,0.0466837286428,-0.0413159060191,F05,CONTROL
2024-09-30,SO,EXTENDING_RUSH,1,2024-10-31,0.00942555251913,-0.021290625928,F05,CONTROL
2024-12-31,SO,BREAKING_RUSH,1,2025-01-31,0.0198006993537,-0.016520876759,F05,TREATMENT
2025-03-31,SO,EXTENDING_RUSH,1,2025-04-30,-0.000652364772045,-0.055356044315,F05,CONTROL
2024-09-30,ORCL,EXTENDING_RUSH,1,2024-10-31,-0.0128085579012,-0.0207744981792,F05,CONTROL
2024-12-31,ORCL,BREAKING_RUSH,1,2025-01-31,0.0230317084933,-0.0740618564628,F05,TREATMENT
2025-06-30,ORCL,EXTENDING_RUSH,1,2025-07-31,0.163194622965,0.00150948281275,F05,CONTROL
2024-09-30,HD,EXTENDING_RUSH,1,2024-10-31,-0.0282577220157,-0.0312933263713,F05,CONTROL
2024-11-30,HD,HEALTHY_RUSH,1,2024-12-31,-0.0935382563327,-0.102789458232,F05,CONTROL
2025-02-28,HD,BREAKING_RUSH,1,2025-03-31,-0.0700561284755,-0.11887624792,F05,TREATMENT
2024-09-30,CAT,HEALTHY_RUSH,6,2025-03-31,-0.150648599243,-0.158503381296,F05,CONTROL
2024-09-30,META,HEALTHY_RUSH,1,2024-10-31,-0.00848989375274,-0.0152852403764,F05,CONTROL
2024-12-31,META,EXHAUSTED_RUSH,1,2025-01-31,0.177059303354,0.014927172809,F05,TREATMENT
2025-04-30,META,BREAKING_RUSH,1,2025-05-31,0.179398895415,0.0422768713693,F05,TREATMENT
2025-06-30,META,HEALTHY_RUSH,1,2025-07-31,0.0478938573729,-0.0580959901017,F05,CONTROL
2024-09-30,SO,EXTENDING_RUSH,6,2025-03-31,0.0367677708558,-0.0948281382672,F05,CONTROL
2024-09-30,ORCL,EXTENDING_RUSH,6,2025-03-31,-0.175652436724,-0.175652436724,F05,CONTROL
2024-09-30,META,HEALTHY_RUSH,6,2025-03-31,0.00855648758244,-0.0320730750493,F05,CONTROL
2024-10-31,NVDA,HEALTHY_RUSH,6,2025-04-30,-0.179440162216,-0.289505967829,F05,CONTROL
2024-10-31,UNH,BREAKING_RUSH,6,2025-04-30,-0.265220137084,-0.269166903382,F05,TREATMENT
2024-10-31,KO,BREAKING_RUSH,6,2025-04-30,0.12754116998,-0.0618400501687,F05,TREATMENT
2024-10-31,UNH,BREAKING_RUSH,1,2024-11-30,0.0809567505921,-0.0119218476374,F05,TREATMENT
2024-10-31,KO,BREAKING_RUSH,3,2025-01-31,-0.0206480199831,-0.0618400501687,F05,TREATMENT
2025-02-28,KO,EXTENDING_RUSH,3,2025-05-31,0.0199699746924,-0.0327969176498,F05,CONTROL
2024-10-31,NVDA,HEALTHY_RUSH,3,2025-01-31,-0.0955236483194,-0.10795293166,F05,CONTROL
2024-10-31,UNH,BREAKING_RUSH,3,2025-01-31,-0.0353040882675,-0.136612459425,F05,TREATMENT
2024-10-31,NVDA,HEALTHY_RUSH,1,2024-11-30,0.0413528973737,0.0194337849264,F05,CONTROL
2024-12-31,NVDA,HEALTHY_RUSH,1,2025-01-31,-0.105890274888,-0.118177100398,F05,CONTROL
2025-06-30,NVDA,EXTENDING_RUSH,1,2025-07-31,0.125830878773,-0.0296854237902,F05,CONTROL
2024-10-31,KO,BREAKING_RUSH,1,2024-11-30,-0.0113913376733,-0.0546623345887,F05,TREATMENT
2025-02-28,KO,EXTENDING_RUSH,1,2025-03-31,0.0131795952921,-0.0285526790457,F05,CONTROL
2025-06-30,KO,BREAKING_RUSH,1,2025-07-31,-0.0404240476256,-0.0404240476256,F05,TREATMENT
2024-11-30,V,HEALTHY_RUSH,6,2025-05-31,0.162917547523,-0.0258981250451,F05,CONTROL
2024-11-30,MA,EXTENDING_RUSH,6,2025-05-31,0.102175107913,-0.0981587565421,F05,CONTROL
2024-11-30,V,HEALTHY_RUSH,1,2024-12-31,0.00304697644094,-0.0215183656942,F05,CONTROL
2025-01-31,V,EXTENDING_RUSH,1,2025-02-28,0.0629618230739,0.00980102785835,F05,CONTROL
2025-04-30,V,HEALTHY_RUSH,1,2025-05-31,0.0587454338401,-0.00882771920752,F05,CONTROL
2024-11-30,MA,EXTENDING_RUSH,1,2024-12-31,-0.0119526362903,-0.024355649372,F05,CONTROL
2024-11-30,BAC,HEALTHY_RUSH,1,2024-12-31,-0.0697858600582,-0.0818500612881,F05,CONTROL
2024-11-30,BAC,HEALTHY_RUSH,6,2025-05-31,-0.0600816722641,-0.267532519709,F05,CONTROL
2024-11-30,V,HEALTHY_RUSH,3,2025-02-28,0.15310508421,-0.0258981250451,F05,CONTROL
2025-04-30,V,HEALTHY_RUSH,3,2025-07-31,0.00157383687169,-0.0184303630971,F05,CONTROL
2024-11-30,MA,EXTENDING_RUSH,3,2025-02-28,0.0829723432118,-0.0516497437156,F05,CONTROL
2024-11-30,BAC,HEALTHY_RUSH,3,2025-02-28,-0.02428055344,-0.0818500612881,F05,CONTROL
2024-12-31,TSLA,HEALTHY_RUSH,3,2025-03-31,-0.358260682264,-0.449905913393,F05,CONTROL
2024-12-31,AAPL,HEALTHY_RUSH,6,2025-06-30,-0.178720044954,-0.310719769883,F05,CONTROL
2024-12-31,AMZN,EXTENDING_RUSH,6,2025-06-30,0,-0.237339861627,F05,CONTROL
2024-12-31,AVGO,EXTENDING_RUSH,6,2025-06-30,0.195371208072,-0.367095143317,F05,CONTROL
2024-12-31,CRM,EXTENDING_RUSH,6,2025-06-30,-0.181791687672,-0.292222465138,F05,CONTROL
2024-12-31,TSLA,HEALTHY_RUSH,6,2025-06-30,-0.213401330699,-0.45062400299,F05,CONTROL
2024-12-31,AVGO,EXTENDING_RUSH,1,2025-01-31,-0.0455917011167,-0.128148626838,F05,CONTROL
2025-03-31,AVGO,BREAKING_RUSH,1,2025-04-30,0.149555073482,-0.126261801116,F05,TREATMENT
2025-05-31,AVGO,HEALTHY_RUSH,1,2025-06-30,0.141400233188,0.009129498105,F05,CONTROL
2024-12-31,AMZN,EXTENDING_RUSH,1,2025-01-31,0.0833674887188,-0.00742971377209,F05,CONTROL
2025-03-31,AMZN,BREAKING_RUSH,1,2025-04-30,-0.0306948200821,-0.120571785258,F05,TREATMENT
2024-12-31,AAPL,HEALTHY_RUSH,1,2025-01-31,-0.0575832829273,-0.110933686026,F05,CONTROL
2025-03-31,AAPL,BREAKING_RUSH,1,2025-04-30,-0.0433529511318,-0.22378795979,F05,TREATMENT
2024-12-31,CRM,EXTENDING_RUSH,1,2025-01-31,0.0220441761119,-0.0492924475908,F05,CONTROL
2025-02-28,CRM,BREAKING_RUSH,1,2025-03-31,-0.0990097489072,-0.0990097489072,F05,TREATMENT
2024-12-31,TSLA,HEALTHY_RUSH,1,2025-01-31,0.00188195772326,-0.0608161591844,F05,CONTROL
2025-02-28,TSLA,BREAKING_RUSH,1,2025-03-31,-0.115434521231,-0.241757165816,F05,TREATMENT
2024-12-31,AVGO,EXTENDING_RUSH,3,2025-03-31,-0.275635587993,-0.275635587993,F05,CONTROL
2024-12-31,AMZN,EXTENDING_RUSH,3,2025-03-31,-0.132777268698,-0.132777268698,F05,CONTROL
2024-12-31,AAPL,HEALTHY_RUSH,3,2025-03-31,-0.111994926115,-0.161766142505,F05,CONTROL
2024-12-31,CRM,EXTENDING_RUSH,3,2025-03-31,-0.197320033105,-0.197320033105,F05,CONTROL
2025-01-31,APD,HEALTHY_RUSH,6,2025-07-31,-0.130562047361,-0.253927921149,F05,CONTROL
2025-01-31,APD,HEALTHY_RUSH,3,2025-04-30,-0.186466059565,-0.253927921149,F05,CONTROL
2025-01-31,APD,HEALTHY_RUSH,1,2025-02-28,-0.0570005107095,-0.0771639523782,F05,CONTROL
2025-04-30,APD,BREAKING_RUSH,1,2025-05-31,0.0288467287487,-0.0239033597677,F05,TREATMENT
2025-02-28,TMUS,EXHAUSTED_RUSH,1,2025-03-31,-0.0110495917297,-0.0522079282127,F05,TREATMENT
2025-05-31,TMUS,BREAKING_RUSH,1,2025-06-30,-0.0162676015193,-0.0875723271256,F05,TREATMENT
2025-02-28,TMUS,EXHAUSTED_RUSH,3,2025-05-31,-0.0986169873035,-0.136897760007,F05,TREATMENT
2025-03-31,XOM,EXTENDING_RUSH,3,2025-06-30,-0.0852362135921,-0.159757867271,F05,CONTROL
2025-03-31,CVX,EXTENDING_RUSH,1,2025-04-30,-0.18668174097,-0.200609666823,F05,CONTROL
2025-03-31,JNJ,EXTENDING_RUSH,1,2025-04-30,-0.0574650416649,-0.103412800899,F05,CONTROL
2025-06-30,JNJ,BREAKING_RUSH,1,2025-07-31,0.0784942961755,0.0158429828141,F05,TREATMENT
2025-03-31,MCD,EXTENDING_RUSH,1,2025-04-30,0.0233057406939,-0.0401445800463,F05,CONTROL
2025-06-30,MCD,BREAKING_RUSH,1,2025-07-31,0.0270389516462,-0.00171145200621,F05,TREATMENT
2025-03-31,JNJ,EXTENDING_RUSH,3,2025-06-30,-0.0710352235942,-0.117462560983,F05,CONTROL
2025-03-31,MCD,EXTENDING_RUSH,3,2025-06-30,-0.0593619263369,-0.0806750953233,F05,CONTROL
2025-03-31,CVX,EXTENDING_RUSH,3,2025-06-30,-0.133635540555,-0.200609666823,F05,CONTROL
2025-03-31,XOM,EXTENDING_RUSH,1,2025-04-30,-0.111830546948,-0.159757867271,F05,CONTROL
2025-05-31,XOM,BREAKING_RUSH,1,2025-06-30,0.0537634016303,-0.00459442191994,F05,TREATMENT
2025-04-30,AMT,EXTENDING_RUSH,1,2025-05-31,-0.0477353556517,-0.0951599111294,F05,CONTROL
2025-04-30,AMT,EXTENDING_RUSH,3,2025-07-31,-0.0682308608076,-0.0951599111294,F05,CONTROL
2025-05-31,MSFT,EXTENDING_RUSH,1,2025-06-30,0.0804805012874,0.00349730155346,F05,CONTROL
2025-05-31,BA,EXTENDING_RUSH,1,2025-06-30,0.0106598081332,-0.04649823587,F05,CONTROL
2025-06-30,DIS,EXTENDING_RUSH,1,2025-07-31,-0.0395129670564,-0.0405612602352,F05,CONTROL
