hypothesis_id,fold_id,ticker,event_date,control_date,event_target_hit,control_target_hit,pair_difference,trailing_return_gap
WRSI_EXTREME_ESCALATION_PULLBACK,F09,ORCL,2024-10-11,2024-10-04,True,False,1,0.08243192552657175
WRSI_DECELERATION_PULLBACK,F01,AAPL,2017-04-14,2017-03-17,False,False,0,0.01923363880352258
WRSI_DECELERATION_PULLBACK,F01,AMZN,2016-10-21,2017-05-26,True,True,0,0.043851515239044625
WRSI_DECELERATION_PULLBACK,F01,BAC,2016-12-23,2016-12-16,False,False,0,0.04781351717743876
WRSI_DECELERATION_PULLBACK,F01,CVX,2017-01-06,2016-12-30,True,True,0,0.0152043797675816
WRSI_DECELERATION_PULLBACK,F01,GS,2017-01-20,2017-01-13,True,True,0,0.06429130442244357
WRSI_DECELERATION_PULLBACK,F01,HON,2017-06-30,2017-06-09,False,False,0,0.0005458054239178001
WRSI_DECELERATION_PULLBACK,F01,JNJ,2016-08-12,2016-08-05,True,True,0,0.025921032519347964
WRSI_DECELERATION_PULLBACK,F01,JPM,2017-03-17,2017-03-03,True,True,0,0.002712796569213083
WRSI_DECELERATION_PULLBACK,F01,LIN,2017-06-23,2017-06-16,False,True,-1,0.019291473424654315
WRSI_DECELERATION_PULLBACK,F01,MCD,2017-07-21,2017-06-30,False,False,0,0.0006671952649273116
WRSI_DECELERATION_PULLBACK,F01,NVDA,2016-08-26,2016-08-19,False,False,0,0.08423240647810704
WRSI_DECELERATION_PULLBACK,F01,PLD,2016-08-26,2016-08-12,True,True,0,0.14820575253013546
WRSI_DECELERATION_PULLBACK,F01,TMUS,2017-01-06,2016-12-30,False,False,0,0.03509108580587483
WRSI_DECELERATION_PULLBACK,F02,ABBV,2018-02-09,2017-10-20,True,False,1,0.0682622840339675
WRSI_DECELERATION_PULLBACK,F02,AMT,2017-08-11,2017-08-04,False,False,0,0.011525575121728249
WRSI_DECELERATION_PULLBACK,F02,APD,2017-12-15,2017-12-01,False,False,0,0.0013185732721956445
WRSI_DECELERATION_PULLBACK,F02,BA,2017-08-11,2017-08-04,False,False,0,0.05533340924119745
WRSI_DECELERATION_PULLBACK,F02,BAC,2018-02-09,2018-02-02,False,True,-1,0.008449156352691167
WRSI_DECELERATION_PULLBACK,F02,CAT,2017-11-10,2017-10-27,False,False,0,0.007634345841379453
WRSI_DECELERATION_PULLBACK,F02,CRM,2017-12-01,2017-11-24,False,False,0,0.03692924226742189
WRSI_DECELERATION_PULLBACK,F02,HON,2017-12-29,2017-12-01,True,False,1,0.0014211274338469249
WRSI_DECELERATION_PULLBACK,F02,MA,2018-03-23,2017-11-24,False,False,0,0.04522199179042308
WRSI_DECELERATION_PULLBACK,F02,MSFT,2017-11-17,2017-11-03,False,False,0,0.0029978924300007037
WRSI_DECELERATION_PULLBACK,F02,NEE,2017-12-22,2017-09-01,False,False,0,0.07009882319732252
WRSI_DECELERATION_PULLBACK,F02,SHW,2017-11-10,2017-11-03,False,False,0,0.00821607215750575
WRSI_DECELERATION_PULLBACK,F02,UNH,2017-08-18,2017-08-04,False,False,0,0.0067565655530510416
WRSI_DECELERATION_PULLBACK,F02,UNH,2017-12-15,2017-08-11,False,False,0,0.019848250312600513
WRSI_DECELERATION_PULLBACK,F02,WMT,2018-02-09,2017-11-24,True,False,1,0.0019764702779900833
WRSI_DECELERATION_PULLBACK,F03,APD,2019-05-31,2019-04-19,False,False,0,0.009339501587399601
WRSI_DECELERATION_PULLBACK,F03,COST,2018-09-21,2019-07-26,True,False,1,0.047914601339418494
WRSI_DECELERATION_PULLBACK,F04,AAPL,2020-01-31,2020-01-10,True,True,0,0.00947020331174464
WRSI_DECELERATION_PULLBACK,F04,MCD,2019-08-23,2019-08-02,True,True,0,0.042266586116651794
WRSI_DECELERATION_PULLBACK,F04,MSFT,2020-02-28,2020-01-24,True,True,0,0.0068417566091334425
WRSI_DECELERATION_PULLBACK,F04,NEE,2019-11-08,2019-09-20,False,False,0,0.0058801092506231
WRSI_DECELERATION_PULLBACK,F04,NEE,2020-02-28,2019-09-06,True,False,1,0.014614667778143797
WRSI_DECELERATION_PULLBACK,F04,PG,2019-10-11,2019-09-13,False,False,0,0.04006958692073015
WRSI_DECELERATION_PULLBACK,F04,SO,2019-10-18,2019-10-11,False,False,0,0.004974778953397374
WRSI_DECELERATION_PULLBACK,F04,TSLA,2020-07-24,2020-01-24,False,True,-1,0.03191776277913139
WRSI_DECELERATION_PULLBACK,F05,AAPL,2020-09-11,2020-08-21,False,True,-1,0.02264670019465398
WRSI_DECELERATION_PULLBACK,F05,AMZN,2020-09-11,2020-08-28,True,True,0,0.060084355429656844
WRSI_DECELERATION_PULLBACK,F05,BAC,2021-06-18,2021-05-28,False,True,-1,0.11357591105006781
WRSI_DECELERATION_PULLBACK,F05,CAT,2021-04-30,2021-04-09,True,True,0,0.0016486114478457825
WRSI_DECELERATION_PULLBACK,F05,DIS,2021-01-15,2021-01-08,False,True,-1,0.05239672476681556
WRSI_DECELERATION_PULLBACK,F06,ABBV,2022-04-22,2022-03-11,True,False,1,0.018155535995350025
WRSI_DECELERATION_PULLBACK,F06,GOOGL,2021-09-10,2021-09-03,False,True,-1,0.0035392254816293267
WRSI_DECELERATION_PULLBACK,F06,LLY,2021-09-03,2021-08-20,True,True,0,0.09481640594505913
WRSI_DECELERATION_PULLBACK,F06,PG,2022-01-14,2022-01-07,True,True,0,0.050896118968527526
WRSI_DECELERATION_PULLBACK,F06,XOM,2022-02-18,2022-02-11,False,False,0,0.055255079025041676
WRSI_DECELERATION_PULLBACK,F07,GE,2023-06-23,2023-04-28,False,False,0,0.00530532080383872
WRSI_DECELERATION_PULLBACK,F08,ABBV,2024-03-15,2024-03-08,True,True,0,0.03144039861095882
WRSI_DECELERATION_PULLBACK,F08,CAT,2024-04-19,2024-04-05,True,True,0,0.004731779544449699
WRSI_DECELERATION_PULLBACK,F08,COST,2024-04-05,2024-02-09,False,False,0,0.007465038080128883
WRSI_DECELERATION_PULLBACK,F08,GE,2024-04-19,2024-04-05,False,True,-1,0.0049514296676897995
WRSI_DECELERATION_PULLBACK,F08,JPM,2024-04-12,2024-03-01,False,False,0,0.029240687999675385
WRSI_DECELERATION_PULLBACK,F08,LLY,2023-09-22,2023-08-25,False,False,0,0.08385245757968107
WRSI_DECELERATION_PULLBACK,F08,META,2023-08-11,2024-03-22,True,True,0,0.026437538291690377
WRSI_DECELERATION_PULLBACK,F08,META,2024-04-19,2024-03-15,True,True,0,0.05343099039929533
WRSI_DECELERATION_PULLBACK,F08,MRK,2024-03-08,2024-02-09,False,False,0,0.03561592019855864
WRSI_DECELERATION_PULLBACK,F08,NVDA,2024-04-05,2024-03-08,True,True,0,0.002515125622116976
WRSI_DECELERATION_PULLBACK,F08,V,2024-03-08,2024-03-01,False,True,-1,0.008867290975251185
WRSI_DECELERATION_PULLBACK,F09,DUK,2024-09-27,2024-09-06,True,False,1,0.02955505229265709
WRSI_DECELERATION_PULLBACK,F09,GS,2024-12-13,2024-11-22,True,True,0,0.002948492191526153
WRSI_DECELERATION_PULLBACK,F09,NFLX,2024-12-20,2024-12-13,True,True,0,0.04780397963583982
WRSI_DECELERATION_PULLBACK,F09,ORCL,2024-10-25,2024-10-18,True,True,0,0.04041437844496487
WRSI_DECELERATION_PULLBACK,F09,SO,2024-11-01,2024-09-27,True,True,0,0.09017450421844275
WRSI_DECELERATION_PULLBACK,F09,TMUS,2024-12-13,2024-12-06,True,True,0,0.038032656156844036
WRSI_DECELERATION_PULLBACK,F09,WMT,2024-12-20,2024-10-04,True,False,1,0.00422757306869892
WRSI_COOLING_EXIT_PULLBACK,F01,AAPL,2017-06-09,2016-12-23,False,False,0,0.0577681147888609
WRSI_COOLING_EXIT_PULLBACK,F01,ABBV,2017-07-28,2016-09-23,False,True,-1,0.017073316341817968
WRSI_COOLING_EXIT_PULLBACK,F01,AMZN,2016-10-21,2016-09-09,True,False,1,0.01460481656876067
WRSI_COOLING_EXIT_PULLBACK,F01,AMZN,2017-06-30,2016-09-02,False,False,0,0.05215649901940922
WRSI_COOLING_EXIT_PULLBACK,F01,AVGO,2017-04-14,2016-12-23,False,False,0,0.02109278154461336
WRSI_COOLING_EXIT_PULLBACK,F01,AVGO,2017-06-09,2016-08-19,False,True,-1,0.0043944053124027604
WRSI_COOLING_EXIT_PULLBACK,F01,BA,2017-02-03,2016-08-12,False,False,0,0.007095838895474271
WRSI_COOLING_EXIT_PULLBACK,F01,BA,2017-03-24,2016-12-30,False,False,0,0.136360762636339
WRSI_COOLING_EXIT_PULLBACK,F01,CVX,2017-01-20,2016-11-18,True,False,1,0.00022703182999750382
WRSI_COOLING_EXIT_PULLBACK,F01,DIS,2017-05-05,2017-03-10,True,False,1,0.01127052386002747
WRSI_COOLING_EXIT_PULLBACK,F01,DUK,2017-06-23,2017-05-12,False,False,0,0.003231010203654572
WRSI_COOLING_EXIT_PULLBACK,F01,GOOGL,2017-06-16,2016-12-23,False,False,0,0.004789155033904979
WRSI_COOLING_EXIT_PULLBACK,F01,HD,2017-03-31,2016-08-19,False,True,-1,0.029014198688799286
WRSI_COOLING_EXIT_PULLBACK,F01,HD,2017-06-09,2016-08-12,False,True,-1,0.02629992445373408
WRSI_COOLING_EXIT_PULLBACK,F01,JNJ,2016-08-19,2017-05-26,True,False,1,0.04041335839799998
WRSI_COOLING_EXIT_PULLBACK,F01,JNJ,2017-06-30,2017-05-19,False,False,0,0.055327458706513566
WRSI_COOLING_EXIT_PULLBACK,F01,JPM,2017-01-20,2016-10-07,False,False,0,0.12588495828538115
WRSI_COOLING_EXIT_PULLBACK,F01,JPM,2017-03-24,2016-08-26,False,False,0,0.14626505712739224
WRSI_COOLING_EXIT_PULLBACK,F01,KO,2017-06-30,2017-05-19,False,False,0,0.008584270189768706
WRSI_COOLING_EXIT_PULLBACK,F01,LIN,2017-06-23,2016-09-02,False,True,-1,0.0010727606822964475
WRSI_COOLING_EXIT_PULLBACK,F01,MA,2017-06-16,2017-01-20,False,False,0,0.005242867869965417
WRSI_COOLING_EXIT_PULLBACK,F01,MRK,2016-09-09,2017-06-23,True,True,0,0.05715741537698715
WRSI_COOLING_EXIT_PULLBACK,F01,MSFT,2017-05-19,2017-02-17,False,False,0,0.001015171451881569
WRSI_COOLING_EXIT_PULLBACK,F01,MSFT,2017-06-16,2017-03-03,False,False,0,0.008462636771539911
WRSI_COOLING_EXIT_PULLBACK,F01,NEE,2017-06-30,2016-08-12,False,True,-1,0.03798506539855495
WRSI_COOLING_EXIT_PULLBACK,F01,ORCL,2017-07-07,2017-06-02,False,False,0,0.09326604332372668
WRSI_COOLING_EXIT_PULLBACK,F01,PEP,2017-06-09,2016-08-05,False,False,0,0.0019330751548209957
WRSI_COOLING_EXIT_PULLBACK,F01,SHW,2017-07-21,2017-05-19,True,False,1,0.03541097978165553
WRSI_COOLING_EXIT_PULLBACK,F01,TMUS,2017-03-10,2016-08-12,False,False,0,0.040013967868045786
WRSI_COOLING_EXIT_PULLBACK,F01,TSLA,2017-07-07,2017-03-31,False,False,0,0.0036980985071937145
WRSI_COOLING_EXIT_PULLBACK,F01,V,2017-06-16,2016-08-12,False,False,0,0.06575652631555506
WRSI_COOLING_EXIT_PULLBACK,F02,AMT,2017-09-22,2018-07-13,False,False,0,0.07768422254683527
WRSI_COOLING_EXIT_PULLBACK,F02,APD,2018-02-02,2017-09-29,False,False,0,0.005670342917743598
WRSI_COOLING_EXIT_PULLBACK,F02,BAC,2018-02-09,2017-12-01,False,False,0,0.019678285815919017
WRSI_COOLING_EXIT_PULLBACK,F02,COP,2018-02-02,2017-12-29,True,False,1,0.010697273271710106
WRSI_COOLING_EXIT_PULLBACK,F02,COST,2017-12-22,2018-06-29,False,False,0,0.06596505000394504
WRSI_COOLING_EXIT_PULLBACK,F02,CRM,2017-12-01,2017-10-06,False,False,0,0.0012444251873677814
WRSI_COOLING_EXIT_PULLBACK,F02,CRM,2018-03-23,2017-10-20,False,False,0,0.024955821250269405
WRSI_COOLING_EXIT_PULLBACK,F02,CVX,2018-02-02,2017-11-17,False,False,0,3.707421665644084e-05
WRSI_COOLING_EXIT_PULLBACK,F02,FCX,2018-02-02,2017-11-10,True,False,1,0.004905008713112169
WRSI_COOLING_EXIT_PULLBACK,F02,GOOGL,2018-02-02,2017-10-06,True,False,1,0.0033941898638261137
WRSI_COOLING_EXIT_PULLBACK,F02,HD,2018-02-02,2017-10-06,True,False,1,0.14338059611328458
WRSI_COOLING_EXIT_PULLBACK,F02,JPM,2018-02-09,2017-10-20,False,False,0,0.026267748481513475
WRSI_COOLING_EXIT_PULLBACK,F02,LIN,2018-02-02,2017-09-22,True,False,1,0.008647657308774148
WRSI_COOLING_EXIT_PULLBACK,F02,MA,2018-03-23,2017-08-11,False,False,0,0.011871029227018104
WRSI_COOLING_EXIT_PULLBACK,F02,META,2017-08-25,2018-07-20,False,True,-1,0.06996356786353486
WRSI_COOLING_EXIT_PULLBACK,F02,META,2017-12-01,2018-06-22,False,True,-1,0.0014121201301215969
WRSI_COOLING_EXIT_PULLBACK,F02,MSFT,2018-02-09,2017-09-22,False,False,0,0.07107557129070141
WRSI_COOLING_EXIT_PULLBACK,F02,NEE,2017-09-22,2018-07-06,False,False,0,0.021209217249969603
WRSI_COOLING_EXIT_PULLBACK,F02,NEE,2017-11-03,2018-07-20,False,False,0,0.004077069516145837
WRSI_COOLING_EXIT_PULLBACK,F02,NEE,2017-12-22,2018-06-29,False,False,0,0.009171230137711595
WRSI_COOLING_EXIT_PULLBACK,F02,NFLX,2018-02-09,2018-01-05,False,False,0,0.05722883231498366
WRSI_COOLING_EXIT_PULLBACK,F02,PLD,2017-08-11,2018-07-13,False,False,0,0.1361535480936591
WRSI_COOLING_EXIT_PULLBACK,F02,SHW,2018-02-02,2017-09-29,True,False,1,0.04872213498754285
WRSI_COOLING_EXIT_PULLBACK,F02,WMT,2018-02-09,2017-08-04,True,False,1,0.015176564445827045
WRSI_COOLING_EXIT_PULLBACK,F03,AAPL,2018-09-21,2019-06-21,True,False,1,0.00017215738633757915
WRSI_COOLING_EXIT_PULLBACK,F03,AMT,2019-06-28,2018-11-30,False,False,0,0.09801452469209448
WRSI_COOLING_EXIT_PULLBACK,F03,AMZN,2018-09-21,2019-06-28,True,True,0,0.000730232178859147
WRSI_COOLING_EXIT_PULLBACK,F03,COST,2018-10-05,2019-06-07,True,False,1,0.05123838904206579
WRSI_COOLING_EXIT_PULLBACK,F03,DIS,2019-05-03,2018-09-28,False,True,-1,0.001672027249840724
WRSI_COOLING_EXIT_PULLBACK,F03,MA,2018-09-07,2018-08-17,True,False,1,0.004929734833120758
WRSI_COOLING_EXIT_PULLBACK,F03,MRK,2018-10-12,2018-08-10,False,False,0,0.014892676334489652
WRSI_COOLING_EXIT_PULLBACK,F03,MRK,2018-11-23,2019-06-21,False,True,-1,0.10636517110252552
WRSI_COOLING_EXIT_PULLBACK,F03,MRK,2018-12-07,2018-08-03,False,False,0,0.0993789437952517
WRSI_COOLING_EXIT_PULLBACK,F03,MSFT,2018-09-07,2019-05-31,False,False,0,0.005824032006305435
WRSI_COOLING_EXIT_PULLBACK,F03,NEE,2019-05-31,2019-04-19,False,False,0,0.0008165225366250084
WRSI_COOLING_EXIT_PULLBACK,F03,PG,2019-05-31,2018-09-14,False,True,-1,0.026987530140053506
WRSI_COOLING_EXIT_PULLBACK,F03,SHW,2018-09-28,2019-06-28,True,False,1,0.016695454200383653
WRSI_COOLING_EXIT_PULLBACK,F03,SO,2019-07-12,2019-04-19,False,False,0,0.041012563102932775
WRSI_COOLING_EXIT_PULLBACK,F03,UNP,2018-10-12,2019-07-12,True,True,0,0.0004389773979429634
WRSI_COOLING_EXIT_PULLBACK,F03,V,2018-09-07,2019-04-19,True,False,1,0.006288927939964051
WRSI_COOLING_EXIT_PULLBACK,F04,AAPL,2020-02-28,2019-09-06,True,False,1,0.07380881504078762
WRSI_COOLING_EXIT_PULLBACK,F04,AAPL,2020-07-24,2019-10-04,False,False,0,0.008586354347562386
WRSI_COOLING_EXIT_PULLBACK,F04,ABBV,2019-11-22,2020-06-26,False,True,-1,0.0014205219211873565
WRSI_COOLING_EXIT_PULLBACK,F04,AMT,2019-09-13,2020-07-10,False,True,-1,0.00507767120210767
WRSI_COOLING_EXIT_PULLBACK,F04,AMZN,2020-02-28,2020-01-31,True,True,0,0.041234029094585845
WRSI_COOLING_EXIT_PULLBACK,F04,APD,2019-08-02,2020-07-31,False,False,0,0.1431826449950222
WRSI_COOLING_EXIT_PULLBACK,F04,CRM,2020-02-28,2019-12-27,True,True,0,0.0044913637772445725
WRSI_COOLING_EXIT_PULLBACK,F04,DUK,2020-02-28,2019-08-09,True,False,1,0.005972715319296551
WRSI_COOLING_EXIT_PULLBACK,F04,GOOGL,2020-01-31,2019-12-20,True,True,0,0.0030332211970725
WRSI_COOLING_EXIT_PULLBACK,F04,GOOGL,2020-02-21,2019-12-06,True,False,1,0.03228587813990158
WRSI_COOLING_EXIT_PULLBACK,F04,GS,2020-01-24,2019-11-08,True,False,1,0.013112850357152261
WRSI_COOLING_EXIT_PULLBACK,F04,JPM,2020-01-24,2019-09-13,True,False,1,0.017189452596463983
WRSI_COOLING_EXIT_PULLBACK,F04,KO,2020-02-28,2020-01-03,True,True,0,0.07882427468733366
WRSI_COOLING_EXIT_PULLBACK,F04,LLY,2020-02-28,2019-12-13,False,False,0,0.028731236915632063
WRSI_COOLING_EXIT_PULLBACK,F04,MSFT,2020-02-28,2019-09-27,True,False,1,0.006374041548088183
WRSI_COOLING_EXIT_PULLBACK,F04,MSFT,2020-07-17,2019-08-23,False,False,0,0.010326620533043007
WRSI_COOLING_EXIT_PULLBACK,F04,NEM,2020-02-28,2019-08-02,True,False,1,0.00011387552700248271
WRSI_COOLING_EXIT_PULLBACK,F04,NFLX,2020-07-17,2020-05-01,False,False,0,0.003486954287826194
WRSI_COOLING_EXIT_PULLBACK,F04,NVDA,2020-01-31,2019-12-06,True,False,1,0.008579462721716169
WRSI_COOLING_EXIT_PULLBACK,F04,NVDA,2020-02-28,2019-11-29,True,False,1,0.011621147103294982
WRSI_COOLING_EXIT_PULLBACK,F04,PG,2019-10-11,2020-04-17,False,True,-1,0.10046428820127984
WRSI_COOLING_EXIT_PULLBACK,F04,PLD,2019-11-01,2020-07-31,False,True,-1,0.002300555758605327
WRSI_COOLING_EXIT_PULLBACK,F04,SHW,2019-11-22,2019-09-06,False,False,0,0.05143958625607481
WRSI_COOLING_EXIT_PULLBACK,F04,TMUS,2020-02-28,2019-09-20,True,True,0,0.03429449304548671
WRSI_COOLING_EXIT_PULLBACK,F05,AVGO,2021-02-26,2020-11-27,True,False,1,0.00437575274588764
WRSI_COOLING_EXIT_PULLBACK,F05,BAC,2021-06-18,2021-01-08,False,True,-1,0.007147414873946323
WRSI_COOLING_EXIT_PULLBACK,F05,CAT,2021-06-11,2020-09-04,True,False,1,0.0021882154720567204
WRSI_COOLING_EXIT_PULLBACK,F05,DIS,2021-01-15,2020-09-18,False,True,-1,0.05112370288899415
WRSI_COOLING_EXIT_PULLBACK,F05,GOOGL,2021-05-14,2020-10-23,False,False,0,0.006415358665335047
WRSI_COOLING_EXIT_PULLBACK,F05,GS,2021-01-29,2020-11-13,False,False,0,0.09520959291792552
WRSI_COOLING_EXIT_PULLBACK,F05,JPM,2021-04-16,2021-02-05,False,False,0,0.11864688883290264
WRSI_COOLING_EXIT_PULLBACK,F05,NKE,2020-10-30,2020-09-04,False,False,0,0.1323400815815643
WRSI_COOLING_EXIT_PULLBACK,F05,NVDA,2021-07-16,2021-06-04,False,False,0,0.11612851259845325
WRSI_COOLING_EXIT_PULLBACK,F05,ORCL,2021-04-23,2021-03-05,False,True,-1,0.0036141201280122104
WRSI_COOLING_EXIT_PULLBACK,F05,SHW,2021-06-11,2021-04-16,False,False,0,0.003818267941259945
WRSI_COOLING_EXIT_PULLBACK,F05,TMUS,2021-01-15,2020-10-23,True,False,1,0.029501496728129295
WRSI_COOLING_EXIT_PULLBACK,F06,AAPL,2021-12-17,2021-12-03,True,False,1,0.026330260624036983
WRSI_COOLING_EXIT_PULLBACK,F06,AVGO,2021-11-26,2021-09-03,False,False,0,0.051850136619552956
WRSI_COOLING_EXIT_PULLBACK,F06,COP,2022-04-01,2022-01-21,True,False,1,0.04885202061154437
WRSI_COOLING_EXIT_PULLBACK,F06,HD,2021-12-17,2021-08-27,True,False,1,0.027749844712133376
WRSI_COOLING_EXIT_PULLBACK,F06,LLY,2021-09-10,2022-04-29,False,False,0,0.004606174318042555
WRSI_COOLING_EXIT_PULLBACK,F06,NEM,2022-04-22,2022-03-18,True,True,0,0.04662616478349002
WRSI_COOLING_EXIT_PULLBACK,F06,NFLX,2021-11-05,2021-09-24,True,False,1,0.11559008910632507
WRSI_COOLING_EXIT_PULLBACK,F06,NVDA,2021-12-17,2021-10-22,True,False,1,0.0026711676058388534
WRSI_COOLING_EXIT_PULLBACK,F06,PG,2022-01-28,2021-09-17,True,False,1,0.0003392171279983369
WRSI_COOLING_EXIT_PULLBACK,F06,SO,2022-04-29,2021-08-27,True,True,0,0.015179866624069227
WRSI_COOLING_EXIT_PULLBACK,F07,LLY,2023-07-07,2022-12-16,False,True,-1,0.008293606655342733
WRSI_COOLING_EXIT_PULLBACK,F07,MRK,2023-01-20,2022-08-19,True,True,0,0.011659435717795041
WRSI_COOLING_EXIT_PULLBACK,F07,MSFT,2023-06-09,2023-04-28,False,False,0,0.028197399091889785
WRSI_COOLING_EXIT_PULLBACK,F07,ORCL,2023-07-07,2023-03-24,True,False,1,0.026981763867523822
WRSI_COOLING_EXIT_PULLBACK,F08,AAPL,2023-08-04,2024-06-28,True,False,1,0.08451808821086004
WRSI_COOLING_EXIT_PULLBACK,F08,AAPL,2024-07-19,2024-06-21,False,False,0,0.09947995930912601
WRSI_COOLING_EXIT_PULLBACK,F08,ABBV,2024-04-05,2023-12-22,True,False,1,0.005225032985512801
WRSI_COOLING_EXIT_PULLBACK,F08,AMZN,2024-03-15,2023-11-17,False,False,0,0.006463977705477353
WRSI_COOLING_EXIT_PULLBACK,F08,AMZN,2024-04-19,2023-09-15,False,True,-1,0.02365474481385843
WRSI_COOLING_EXIT_PULLBACK,F08,BAC,2024-07-26,2024-03-08,True,False,1,0.011320633865452345
WRSI_COOLING_EXIT_PULLBACK,F08,CAT,2024-04-19,2023-09-15,True,True,0,0.12317619942186586
WRSI_COOLING_EXIT_PULLBACK,F08,COST,2024-04-05,2023-09-08,False,False,0,0.13902630046681508
WRSI_COOLING_EXIT_PULLBACK,F08,COST,2024-07-12,2023-11-24,False,False,0,0.06733815283970968
WRSI_COOLING_EXIT_PULLBACK,F08,CRM,2024-03-15,2023-09-08,True,True,0,0.07541556762740886
WRSI_COOLING_EXIT_PULLBACK,F08,FCX,2024-05-24,2024-03-29,True,False,1,0.13735800290038802
WRSI_COOLING_EXIT_PULLBACK,F08,GS,2024-04-05,2024-01-05,False,False,0,0.07945313619363148
WRSI_COOLING_EXIT_PULLBACK,F08,GS,2024-06-14,2024-01-12,False,False,0,0.011473346681317054
WRSI_COOLING_EXIT_PULLBACK,F08,GS,2024-08-02,2023-12-22,False,False,0,0.00020463074101439993
WRSI_COOLING_EXIT_PULLBACK,F08,JPM,2024-04-12,2023-09-15,False,True,-1,0.049647426122371385
WRSI_COOLING_EXIT_PULLBACK,F08,LIN,2024-04-12,2023-09-15,True,True,0,0.009014515726703864
WRSI_COOLING_EXIT_PULLBACK,F08,LLY,2024-04-12,2023-08-04,False,False,0,0.09510362452642118
WRSI_COOLING_EXIT_PULLBACK,F08,MA,2024-04-12,2023-09-15,True,True,0,0.01579571060410223
WRSI_COOLING_EXIT_PULLBACK,F08,MSFT,2024-02-16,2023-08-04,False,False,0,0.0069861057809523786
WRSI_COOLING_EXIT_PULLBACK,F08,NEE,2024-06-07,2024-04-05,True,False,1,0.01702354410393636
WRSI_COOLING_EXIT_PULLBACK,F08,NFLX,2024-03-29,2023-09-08,True,True,0,0.09589352970629839
WRSI_COOLING_EXIT_PULLBACK,F08,SHW,2024-04-05,2023-09-08,True,True,0,0.03397074537257483
WRSI_COOLING_EXIT_PULLBACK,F08,TMUS,2024-01-26,2023-12-01,False,False,0,0.009439169064616282
WRSI_COOLING_EXIT_PULLBACK,F08,TMUS,2024-07-26,2023-11-24,False,False,0,0.011414737337812175
WRSI_COOLING_EXIT_PULLBACK,F08,V,2024-03-29,2023-12-08,True,False,1,0.06965461853382493
WRSI_COOLING_EXIT_PULLBACK,F08,WMT,2024-04-19,2023-08-11,False,False,0,0.0015903351525519138
WRSI_COOLING_EXIT_PULLBACK,F08,WMT,2024-08-02,2023-09-08,False,True,-1,0.010103937970593613
WRSI_COOLING_EXIT_PULLBACK,F09,DUK,2024-10-04,2025-07-11,False,False,0,0.08231974016015187
WRSI_COOLING_EXIT_PULLBACK,F09,DUK,2024-10-25,2025-08-01,True,False,1,0.10514289733102977
WRSI_COOLING_EXIT_PULLBACK,F09,GS,2024-12-20,2025-07-11,False,False,0,0.0001844621756121878
WRSI_COOLING_EXIT_PULLBACK,F09,JPM,2025-02-21,2024-12-20,True,False,1,0.00046162181009701264
WRSI_COOLING_EXIT_PULLBACK,F09,KO,2024-10-04,2025-05-16,True,False,1,0.012728341751687688
WRSI_COOLING_EXIT_PULLBACK,F09,META,2025-02-21,2024-10-25,True,False,1,0.0011923593003746458
WRSI_COOLING_EXIT_PULLBACK,F09,NFLX,2025-01-03,2024-11-01,False,False,0,0.029423531343140574
WRSI_COOLING_EXIT_PULLBACK,F09,NFLX,2025-02-21,2024-10-25,True,False,1,0.11607407859436503
WRSI_COOLING_EXIT_PULLBACK,F09,SO,2024-11-01,2025-07-25,True,False,1,0.026207874467488512
WRSI_COOLING_EXIT_PULLBACK,F09,TSLA,2025-01-03,2024-10-25,True,True,0,0.032278043247592425
WRSI_COOLING_EXIT_PULLBACK,F09,V,2025-03-07,2024-12-27,True,False,1,0.02167181344622615
WRSI_COOLING_EXIT_PULLBACK,F09,WMT,2025-02-21,2024-08-09,True,False,1,0.04232003733887635
